Order_ID,Delivery_Time_Minutes,Delivery_Status
156443,49,Delivered
156445,27,Delivered
156446,27,Delivered
156450,25,Delivered
156454,28,Delivered
156455,62,Delivered
156456,34,Delivered
156457,55,Delivered
156458,38,Delivered
156459,29,Delivered
156460,44,Delivered
156461,39,Late
156462,29,Delivered
156464,37,Delivered
156465,36,Delivered
156466,47,Late
156469,40,Delivered
156470,37,Cancelled
156471,31,Delivered
156475,55,Delivered
156479,30,Delivered
156480,32,Delivered
156485,63,Delivered
156486,65,Delivered
156491,59,Delivered
156492,43,Delivered
156493,29,Delivered
156494,25,Late
156495,53,Delivered
156498,26,Late
156499,43,Cancelled
156505,52,Delivered
156509,37,Delivered
156510,38,Delivered
156511,43,Delivered
156512,54,Delivered
156513,25,Delivered
156519,56,Delivered
156520,38,Cancelled
156521,54,Delivered
156523,57,Delivered
156524,40,Cancelled
156525,62,Delivered
156526,60,Delivered
156527,55,Delivered
156529,58,Delivered
156532,44,Delivered
156534,50,Delivered
156535,31,Delivered
156538,30,Delivered
156544,26,Delivered
156546,33,Delivered
156547,61,Delivered
156548,54,Delivered
156551,46,Delivered
156554,63,Delivered
156555,47,Delivered
156556,26,Delivered
156557,30,Delivered
156558,57,Delivered
156559,28,Delivered
156563,51,Late
156566,58,Delivered
156567,62,Late
156572,25,Delivered
156573,60,Delivered
156574,28,Delivered
156575,48,Delivered
156577,47,Delivered
156578,35,Delivered
156579,42,Delivered
156580,45,Delivered
156581,47,Delivered
156582,42,Delivered
156584,36,Delivered
156585,54,Delivered
156587,53,Delivered
156590,65,Delivered
156594,51,Delivered
156595,41,Delivered
156597,60,Delivered
156598,40,Delivered
156602,32,Delivered
156603,63,Delivered
156604,61,Delivered
156605,52,Late
156606,57,Cancelled
156608,56,Delivered
156609,51,Delivered
156611,55,Late
156613,65,Delivered
156614,51,Delivered
156617,39,Delivered
156620,26,Delivered
156623,54,Delivered
156625,64,Delivered
156626,61,Delivered
156627,59,Delivered
156630,34,Cancelled
156632,54,Delivered
156633,59,Delivered
156635,52,Delivered
156636,42,Delivered
156638,44,Delivered
156639,46,Delivered
156640,32,Delivered
156641,30,Delivered
156642,62,Delivered
156644,53,Delivered
156645,61,Delivered
156648,50,Delivered
156649,47,Delivered
156650,27,Delivered
156651,57,Late
156652,39,Delivered
156654,61,Delivered
156655,35,Delivered
156658,61,Delivered
156660,54,Delivered
156662,37,Delivered
156668,65,Delivered
156670,49,Delivered
156672,44,Delivered
156675,42,Delivered
156676,27,Delivered
156678,64,Cancelled
156680,26,Delivered
156681,44,Delivered
156683,61,Cancelled
156686,43,Delivered
156689,34,Delivered
156690,33,Delivered
156691,50,Late
156692,61,Delivered
156694,57,Delivered
156698,59,Delivered
156701,61,Delivered
156702,43,Delivered
156704,62,Delivered
156706,51,Delivered
156709,57,Delivered
156711,33,Delivered
156712,49,Delivered
156713,64,Delivered
156716,45,Delivered
156718,42,Delivered
156719,39,Delivered
156723,62,Delivered
156724,61,Delivered
156725,43,Delivered
156727,60,Delivered
156728,32,Delivered
156732,57,Delivered
156736,57,Delivered
156737,31,Delivered
156741,33,Delivered
156742,39,Delivered
156744,64,Delivered
156748,27,Delivered
156749,43,Delivered
156751,63,Late
156755,55,Delivered
156760,50,Delivered
156764,63,Delivered
156765,61,Delivered
156766,45,Delivered
156767,62,Delivered
156769,61,Delivered
156771,63,Delivered
156775,32,Delivered
156776,38,Delivered
156777,51,Delivered
156779,33,Delivered
156783,61,Cancelled
156786,31,Delivered
156788,48,Delivered
156790,39,Delivered
156791,31,Delivered
156794,52,Delivered
156796,27,Delivered
156797,31,Delivered
156798,29,Delivered
156799,60,Late
156800,38,Delivered
156809,29,Delivered
156810,61,Delivered
156813,33,Delivered
156816,43,Delivered
156818,55,Delivered
156821,50,Delivered
156822,65,Delivered
156824,55,Delivered
156826,50,Delivered
156830,58,Delivered
156832,59,Delivered
156833,32,Delivered
156835,41,Delivered
156836,45,Delivered
156837,27,Delivered
156838,64,Delivered
156840,30,Delivered
156842,51,Delivered
156843,41,Delivered
156844,58,Delivered
156845,44,Delivered
156846,55,Delivered
156849,35,Delivered
156852,52,Delivered
156853,34,Delivered
156854,50,Delivered
156857,46,Delivered
156860,61,Delivered
156861,55,Delivered
156862,60,Delivered
156864,50,Delivered
156865,43,Delivered
156869,48,Delivered
156870,34,Delivered
156871,28,Delivered
156873,32,Delivered
156874,60,Delivered
156875,38,Delivered
156877,34,Delivered
156878,30,Delivered
156881,26,Delivered
156883,46,Delivered
156884,48,Delivered
156885,56,Delivered
156892,64,Delivered
156897,55,Delivered
156898,43,Delivered
156903,34,Delivered
156906,63,Delivered
156909,37,Delivered
156911,50,Delivered
156913,59,Late
156915,38,Delivered
156916,64,Delivered
156918,64,Delivered
156919,63,Late
156920,44,Late
156923,34,Delivered
156924,45,Delivered
156925,52,Delivered
156927,52,Late
156929,34,Cancelled
156930,46,Delivered
156931,39,Delivered
156933,33,Delivered
156934,54,Delivered
156935,27,Delivered
156939,51,Delivered
156940,48,Delivered
156941,61,Delivered
156943,40,Delivered
156945,46,Delivered
156948,63,Delivered
156949,32,Delivered
156954,57,Delivered
156956,33,Delivered
156958,52,Cancelled
156960,54,Delivered
156961,44,Delivered
156962,42,Delivered
156963,50,Delivered
156967,41,Late
156969,50,Delivered
156972,62,Delivered
156974,62,Delivered
156975,30,Delivered
156977,42,Delivered
156978,26,Delivered
156981,53,Late
156982,35,Delivered
156988,54,Delivered
156994,60,Delivered
156995,29,Delivered
156997,51,Delivered
156998,56,Delivered
156999,49,Delivered
157002,25,Delivered
157003,46,Late
157004,60,Delivered
157005,28,Late
157006,33,Late
157008,29,Delivered
157009,52,Delivered
157010,40,Delivered
157012,25,Delivered
157013,45,Delivered
157018,32,Delivered
157019,54,Delivered
157020,58,Delivered
157022,45,Delivered
157024,52,Late
157025,42,Late
157026,43,Delivered
157027,47,Delivered
157028,29,Delivered
157029,46,Cancelled
157031,47,Delivered
157032,29,Delivered
157033,44,Late
157035,55,Delivered
157038,55,Delivered
157040,29,Delivered
157041,47,Delivered
157043,28,Delivered
157044,30,Delivered
157045,52,Delivered
157047,34,Delivered
157049,39,Delivered
157050,30,Delivered
157051,58,Delivered
157054,30,Delivered
157055,31,Delivered
157056,44,Delivered
157058,57,Delivered
157061,35,Delivered
157064,42,Delivered
157066,38,Delivered
157070,65,Delivered
157071,28,Delivered
157073,42,Delivered
157074,38,Delivered
157075,48,Delivered
157077,61,Delivered
157079,42,Delivered
157080,40,Delivered
157082,57,Delivered
157083,54,Delivered
157084,36,Delivered
157087,56,Late
157088,47,Delivered
157090,54,Delivered
157091,35,Delivered
157093,51,Delivered
157095,53,Delivered
157098,30,Delivered
157099,26,Late
157100,43,Delivered
157101,30,Delivered
157102,37,Delivered
157108,43,Delivered
157109,52,Delivered
157110,48,Delivered
157111,61,Delivered
157112,25,Delivered
157113,31,Cancelled
157115,29,Delivered
157116,49,Delivered
157120,39,Late
157121,32,Delivered
157126,30,Delivered
157127,47,Delivered
157128,35,Delivered
157129,57,Delivered
157130,26,Delivered
157131,37,Delivered
157132,55,Delivered
157133,52,Delivered
157141,55,Late
157142,30,Delivered
157143,46,Delivered
157145,58,Late
157146,57,Delivered
157147,47,Delivered
157148,60,Delivered
157149,32,Delivered
157151,39,Delivered
157152,50,Delivered
157153,28,Delivered
157156,55,Delivered
157160,34,Delivered
157161,35,Delivered
157162,49,Delivered
157163,59,Delivered
157164,25,Delivered
157169,58,Delivered
157170,37,Delivered
157177,54,Delivered
157180,39,Delivered
157185,58,Delivered
157186,32,Cancelled
157189,37,Delivered
157191,53,Delivered
157192,36,Delivered
157193,43,Delivered
157194,44,Delivered
157195,33,Delivered
157196,49,Delivered
157197,63,Delivered
157200,57,Delivered
157205,42,Delivered
157206,65,Delivered
157207,36,Delivered
157209,28,Delivered
157210,62,Delivered
157211,46,Late
157213,44,Delivered
157215,65,Delivered
157216,42,Delivered
157217,39,Delivered
157218,54,Late
157220,61,Delivered
157221,27,Delivered
157222,34,Delivered
157223,40,Delivered
157226,65,Delivered
157230,54,Delivered
157231,49,Delivered
157232,50,Delivered
157233,35,Delivered
157234,62,Delivered
157235,26,Delivered
157239,30,Delivered
157242,36,Delivered
157245,27,Late
157246,49,Delivered
157251,54,Delivered
157254,48,Delivered
157255,40,Delivered
157256,57,Delivered
157260,58,Delivered
157264,57,Delivered
157265,40,Delivered
157266,25,Delivered
157269,53,Delivered
157270,54,Delivered
157271,33,Delivered
157272,47,Delivered
157274,31,Delivered
157276,46,Delivered
157277,42,Delivered
157278,47,Delivered
157281,35,Delivered
157283,30,Delivered
157285,56,Delivered
157286,62,Delivered
157287,63,Delivered
157289,29,Delivered
157290,55,Delivered
157292,35,Delivered
157294,59,Delivered
157295,57,Delivered
157296,25,Delivered
157300,65,Delivered
157302,65,Delivered
157303,64,Delivered
157304,30,Delivered
157305,55,Delivered
157306,31,Delivered
157310,42,Delivered
157311,31,Delivered
157313,61,Delivered
157315,63,Delivered
157316,40,Delivered
157318,59,Delivered
157319,45,Delivered
157320,52,Late
157321,25,Delivered
157326,50,Delivered
157331,26,Delivered
157332,30,Delivered
157334,58,Delivered
157336,61,Delivered
157338,26,Delivered
157339,44,Delivered
157340,59,Late
157341,36,Delivered
157346,43,Delivered
157353,56,Delivered
157354,62,Delivered
157355,42,Delivered
157356,64,Delivered
157359,29,Delivered
157360,51,Delivered
157364,41,Late
157365,27,Delivered
157366,64,Delivered
157368,49,Cancelled
157370,47,Delivered
157372,33,Delivered
157373,53,Delivered
157376,54,Delivered
157377,45,Delivered
157378,60,Delivered
157379,56,Delivered
157380,40,Delivered
157381,58,Delivered
157387,50,Delivered
157388,47,Delivered
157392,65,Late
157398,65,Delivered
157399,63,Delivered
157401,52,Delivered
157402,65,Delivered
157403,52,Delivered
157406,38,Delivered
157408,41,Delivered
157410,56,Delivered
157411,57,Delivered
157412,26,Late
157413,57,Delivered
157414,52,Delivered
157416,31,Delivered
157420,52,Late
157422,38,Delivered
157423,59,Delivered
157425,60,Delivered
157426,51,Delivered
157429,38,Delivered
157430,47,Delivered
157432,36,Delivered
157433,41,Delivered
157436,63,Delivered
157439,33,Delivered
157443,62,Delivered
157446,61,Delivered
157448,33,Delivered
157449,54,Delivered
157450,46,Delivered
157453,64,Delivered
157454,39,Delivered
157456,52,Delivered
157459,31,Delivered
157463,60,Delivered
157464,63,Delivered
157466,55,Delivered
157473,54,Delivered
157475,27,Delivered
157476,28,Delivered
157477,34,Delivered
157478,62,Delivered
157479,27,Delivered
157481,46,Delivered
157482,40,Delivered
157483,62,Delivered
157486,36,Delivered
157487,52,Delivered
157489,65,Delivered
157492,26,Delivered
157493,58,Delivered
157494,39,Delivered
157495,54,Delivered
157500,32,Delivered
157503,47,Delivered
157504,62,Delivered
157505,64,Delivered
157507,57,Delivered
157511,46,Delivered
157513,41,Delivered
157514,27,Delivered
157519,62,Delivered
157521,38,Delivered
157523,31,Delivered
157525,63,Delivered
157526,49,Delivered
157527,57,Late
157528,62,Delivered
157529,26,Delivered
157530,42,Delivered
157532,28,Delivered
157534,37,Delivered
157536,57,Delivered
157540,33,Delivered
157541,38,Delivered
157542,46,Late
157544,65,Delivered
157548,27,Delivered
157549,32,Delivered
157550,54,Delivered
157552,55,Delivered
157556,61,Delivered
157557,61,Delivered
157558,61,Delivered
157559,38,Delivered
157562,33,Delivered
157564,46,Delivered
157567,28,Delivered
157568,59,Delivered
157569,37,Late
157573,44,Delivered
157575,30,Delivered
157578,51,Delivered
157579,26,Delivered
157586,37,Delivered
157587,39,Delivered
157588,35,Delivered
157590,64,Delivered
157591,58,Delivered
157593,32,Cancelled
157595,44,Delivered
157596,56,Delivered
157602,40,Delivered
157604,65,Delivered
157605,30,Delivered
157606,32,Delivered
157610,54,Delivered
157611,36,Delivered
157613,45,Delivered
157614,29,Delivered
157615,45,Delivered
157617,32,Delivered
157619,35,Delivered
157620,37,Delivered
157622,31,Delivered
157625,43,Delivered
157628,25,Delivered
157629,43,Delivered
157630,38,Delivered
157632,45,Delivered
157633,56,Delivered
157634,38,Late
157636,38,Delivered
157637,33,Delivered
157641,31,Delivered
157643,48,Delivered
157645,57,Delivered
157647,62,Delivered
157648,30,Delivered
157657,46,Late
157662,50,Delivered
157665,48,Delivered
157667,35,Delivered
157668,50,Delivered
157669,36,Delivered
157670,41,Delivered
157674,42,Delivered
157677,63,Delivered
157679,53,Late
157681,42,Cancelled
157682,45,Delivered
157686,39,Delivered
157687,59,Delivered
157691,50,Delivered
157692,52,Delivered
157695,54,Delivered
157696,60,Delivered
157703,62,Delivered
157705,25,Delivered
157711,60,Delivered
157712,38,Delivered
157713,28,Delivered
157718,45,Delivered
157719,42,Delivered
157721,61,Late
157723,58,Delivered
157728,40,Delivered
157730,38,Delivered
157731,65,Delivered
157732,59,Delivered
157734,44,Delivered
157735,48,Cancelled
157736,49,Delivered
157737,41,Delivered
157738,31,Delivered
157739,52,Delivered
157740,65,Delivered
157741,35,Delivered
157742,50,Delivered
157743,38,Delivered
157745,56,Cancelled
157749,35,Delivered
157751,36,Delivered
157754,64,Delivered
157761,27,Delivered
157762,26,Delivered
157763,59,Delivered
157764,37,Late
157767,50,Delivered
157769,46,Delivered
157770,57,Delivered
157771,45,Delivered
157772,56,Delivered
157773,53,Delivered
157775,35,Delivered
157776,60,Delivered
157777,29,Late
157778,37,Delivered
157779,55,Delivered
157780,52,Delivered
157781,36,Delivered
157782,49,Delivered
157783,47,Delivered
157784,51,Cancelled
157788,38,Delivered
157790,61,Delivered
157791,32,Delivered
157793,46,Delivered
157795,63,Delivered
157797,48,Delivered
157798,41,Delivered
157799,52,Delivered
157801,56,Delivered
157802,59,Delivered
157804,42,Delivered
157805,59,Delivered
157808,59,Delivered
157810,30,Delivered
157811,32,Delivered
157812,34,Delivered
157814,58,Delivered
157819,48,Delivered
157820,40,Late
157825,50,Delivered
157826,33,Cancelled
157827,59,Cancelled
157828,28,Delivered
157830,61,Delivered
157831,36,Delivered
157832,25,Delivered
157835,54,Late
157837,36,Delivered
157838,38,Delivered
157841,32,Delivered
157842,60,Delivered
157843,58,Delivered
157849,29,Delivered
157850,37,Delivered
157851,44,Delivered
157855,50,Delivered
157857,62,Delivered
157858,48,Delivered
157859,63,Delivered
157860,42,Delivered
157861,48,Delivered
157866,34,Delivered
157870,62,Delivered
157872,26,Delivered
157873,32,Delivered
157877,32,Delivered
157879,52,Delivered
157881,59,Delivered
157883,64,Delivered
157886,64,Delivered
157887,61,Late
157891,37,Delivered
157892,42,Delivered
157894,65,Delivered
157895,42,Delivered
157897,57,Delivered
157900,41,Delivered
157902,51,Late
157903,27,Delivered
157904,32,Delivered
157905,63,Late
157906,65,Delivered
157908,61,Delivered
157910,39,Delivered
157911,35,Delivered
157913,32,Delivered
157916,64,Cancelled
157918,37,Delivered
157919,38,Delivered
157921,34,Delivered
157924,65,Delivered
157927,33,Delivered
157929,25,Delivered
157930,53,Late
157935,47,Delivered
157937,31,Delivered
157939,25,Delivered
157940,52,Delivered
157941,38,Delivered
157943,56,Delivered
157945,38,Delivered
157946,37,Delivered
157948,42,Delivered
157950,33,Delivered
157951,37,Delivered
157954,44,Delivered
157955,37,Delivered
157956,50,Delivered
157960,31,Delivered
157964,51,Delivered
157965,36,Delivered
157966,39,Cancelled
157967,48,Delivered
157968,62,Delivered
157969,59,Delivered
157971,26,Delivered
157975,58,Delivered
157977,60,Delivered
157979,32,Delivered
157981,39,Delivered
157982,32,Delivered
157984,61,Delivered
157986,51,Cancelled
157989,65,Delivered
157990,54,Delivered
157992,65,Delivered
157996,27,Delivered
158001,49,Delivered
158003,65,Delivered
158011,43,Cancelled
158013,43,Delivered
158014,58,Delivered
158016,60,Delivered
158017,55,Delivered
158018,59,Delivered
158020,55,Delivered
158021,42,Delivered
158025,57,Delivered
158027,62,Delivered
158029,41,Delivered
158030,36,Delivered
158033,44,Delivered
158035,49,Delivered
158037,29,Delivered
158040,46,Delivered
158042,30,Late
158043,30,Cancelled
158045,56,Delivered
158046,25,Delivered
158047,35,Delivered
158048,43,Delivered
158049,40,Late
158051,55,Delivered
158053,35,Delivered
158054,54,Delivered
158056,32,Delivered
158057,50,Delivered
158059,45,Delivered
158061,34,Delivered
158063,61,Delivered
158064,64,Late
158068,39,Cancelled
158069,61,Delivered
158072,47,Delivered
158073,47,Delivered
158075,46,Delivered
158076,50,Delivered
158077,38,Delivered
158078,35,Delivered
158079,45,Delivered
158082,40,Delivered
158083,47,Delivered
158084,48,Delivered
158088,26,Delivered
158089,55,Late
158090,59,Delivered
158091,25,Delivered
158094,55,Delivered
158099,65,Delivered
158100,63,Late
158101,43,Delivered
158103,50,Late
158110,60,Delivered
158112,54,Delivered
158113,62,Late
158114,55,Delivered
158115,56,Delivered
158117,31,Delivered
158119,46,Delivered
158122,35,Delivered
158123,50,Delivered
158124,43,Delivered
158125,35,Delivered
158126,43,Delivered
158127,43,Delivered
158128,43,Delivered
158129,60,Delivered
158130,46,Delivered
158133,34,Delivered
158137,56,Delivered
158138,53,Delivered
158139,52,Delivered
158141,50,Delivered
158142,49,Delivered
158143,65,Delivered
158147,52,Late
158148,26,Delivered
158149,27,Delivered
158151,54,Delivered
158152,50,Delivered
158153,52,Delivered
158154,55,Delivered
